status,"convert(date,date)",sum(amount),count(trans_id),"count(distinct client_id)"
C,1995-07-12,211098.2001953125,31,28
C,1995-07-13,199888,18,17
C,1995-07-14,124632,13,13
C,1995-07-15,62262,6,6
C,1995-07-16,137394,7,5
C,1995-07-17,130659,11,11
C,1995-07-18,59200,5,5
C,1995-07-19,223430,10,8
C,1995-07-20,87041,8,8
C,1995-07-21,16200,2,2
C,1995-07-22,24394,5,5
C,1995-07-23,167612,4,2
C,1995-07-24,78356,6,6
C,1995-07-25,132586,9,9
C,1995-07-26,79215,8,8
C,1995-07-27,93519,7,7
C,1995-07-28,117074,6,6
C,1995-07-29,195493,9,8
C,1995-07-30,115998,7,7
C,1995-07-31,197771.39998340607,175,88
C,1995-08-01,223193,10,9
C,1995-08-02,35761,7,7
C,1995-08-03,108572,10,10
C,1995-08-04,46578,6,6
C,1995-08-05,164108,10,10
C,1995-08-06,207014,15,14
C,1995-08-07,259582,16,16
C,1995-08-08,287111,15,14
C,1995-08-09,114038,9,9
C,1995-08-10,139231,13,13
C,1995-08-11,216930,17,15
C,1995-08-12,291126.0998535156,37,36
C,1995-08-13,88230,15,14
C,1995-08-14,192311,15,12
C,1995-08-15,166037,11,10
C,1995-08-16,111988,10,10
C,1995-08-17,70223,7,7
C,1995-08-18,89275,8,7
C,1995-08-19,134154,10,9
C,1995-08-20,38318,4,4
C,1995-08-21,73812,10,10
C,1995-08-22,57556,3,3
C,1995-08-23,51813,6,6
C,1995-08-24,122081,4,4
C,1995-08-25,54535,6,6
C,1995-08-26,177734,7,6
C,1995-08-27,37424,3,3
C,1995-08-28,67987,7,7
C,1995-08-29,74160,5,5
C,1995-08-30,87129,8,8
C,1995-08-31,177852.20002555847,191,97
C,1995-09-01,117202,4,3
C,1995-09-02,52132,5,5
C,1995-09-03,61916,7,7
C,1995-09-04,47534,7,6
C,1995-09-05,167014,13,13
C,1995-09-06,133721,15,15
C,1995-09-07,273439,20,20
C,1995-09-08,143123,10,10
C,1995-09-09,101711,9,8
C,1995-09-10,181014,16,15
C,1995-09-11,160973,17,16
C,1995-09-12,273153.7004394531,34,32
C,1995-09-13,115541,15,15
C,1995-09-14,172020,14,14
C,1995-09-15,141568,10,9
C,1995-09-16,72600,5,5
C,1995-09-17,165179,11,10
C,1995-09-18,86961,9,9
C,1995-09-19,137114,8,7
C,1995-09-20,111385,8,7
C,1995-09-21,16378,1,1
C,1995-09-22,159311,9,9
C,1995-09-23,111575,7,7
C,1995-09-24,193574,9,8
C,1995-09-25,74209,4,3
C,1995-09-26,140574,8,7
C,1995-09-27,52526,5,5
C,1995-09-28,94865,7,7
C,1995-09-29,111979,9,8
C,1995-09-30,263422.5000190735,207,99
C,1995-10-01,18048,5,5
C,1995-10-02,64146,8,8
C,1995-10-03,157567,6,5
C,1995-10-04,130614,13,11
C,1995-10-05,206038,17,17
C,1995-10-06,166654,14,13
C,1995-10-07,284584,22,20
C,1995-10-08,186670,13,12
C,1995-10-09,182833,14,12
C,1995-10-10,205190,20,19
C,1995-10-11,183546,19,19
C,1995-10-12,227358.80004882812,39,37
C,1995-10-13,245167,23,19
C,1995-10-14,96681,10,10
C,1995-10-15,199703,12,12
C,1995-10-16,257387,12,11
C,1995-10-17,127247,10,10
C,1995-10-18,210117,13,13
C,1995-10-19,74059,6,6
C,1995-10-20,77190,7,7
C,1995-10-21,9460,3,3
C,1995-10-22,47699,7,6
C,1995-10-23,76300,8,8
C,1995-10-24,150602,10,10
C,1995-10-25,101876,6,6
C,1995-10-26,77574,4,4
C,1995-10-27,57767,5,5
C,1995-10-28,205118,10,9
C,1995-10-29,128765,6,5
C,1995-10-30,196140,10,9
C,1995-10-31,41349.199979782104,207,102
C,1995-11-01,133840,8,7
C,1995-11-02,94533,8,8
C,1995-11-03,118821,11,11
C,1995-11-04,25173,3,3
C,1995-11-05,457948,23,22
C,1995-11-06,174152,17,17
C,1995-11-07,270829,17,16
C,1995-11-08,278825,14,13
C,1995-11-09,321152,24,19
C,1995-11-10,134952,18,15
C,1995-11-11,170263,12,11
C,1995-11-12,214591.80029296875,35,33
C,1995-11-13,208790,19,17
C,1995-11-14,137768,17,17
C,1995-11-15,77720,7,7
C,1995-11-16,244327,12,11
C,1995-11-17,133641,9,8
C,1995-11-18,192400,13,10
C,1995-11-19,130418,13,13
C,1995-11-20,49863,6,6
C,1995-11-21,122401,11,10
C,1995-11-22,231149,10,8
C,1995-11-23,94908,10,10
C,1995-11-24,132898,7,6
C,1995-11-25,23797,4,3
C,1995-11-26,30900,4,4
C,1995-11-27,118420,9,9
C,1995-11-28,172601,11,10
C,1995-11-29,89441,6,6
C,1995-11-30,198252.9999809265,224,112
C,1995-12-01,208797,11,9
C,1995-12-02,71737,7,7
C,1995-12-03,72449,10,10
C,1995-12-04,82537,7,5
C,1995-12-05,394876,23,21
C,1995-12-06,272460,20,20
C,1995-12-07,468222,23,21
C,1995-12-08,249998,17,15
C,1995-12-09,250889,20,20
C,1995-12-10,365184,29,26
C,1995-12-11,248678,21,21
C,1995-12-12,293059.80029296875,40,35
C,1995-12-13,246439,21,21
C,1995-12-14,348747,27,25
C,1995-12-15,142318,14,13
C,1995-12-16,216681,15,14
C,1995-12-17,105314,13,12
C,1995-12-18,71649,10,10
C,1995-12-19,78449,11,11
C,1995-12-20,51940,6,6
C,1995-12-21,95816,10,10
C,1995-12-22,139979,10,9
C,1995-12-23,312632,17,17
C,1995-12-24,138155,10,10
C,1995-12-25,35158,5,5
C,1995-12-26,181131,12,12
C,1995-12-27,189705,13,11
C,1995-12-28,89242,10,10
C,1995-12-29,110942,10,10
C,1995-12-30,32298,6,6
C,1995-12-31,65216.000160217285,234,116
C,1996-01-01,79033,21,17
C,1996-01-02,165416,17,17
C,1996-01-03,156119,17,15
C,1996-01-04,255079,24,20
C,1996-01-05,296338,27,21
C,1996-01-06,133368,20,19
C,1996-01-07,521896,43,33
C,1996-01-08,310556,32,30
C,1996-01-09,370453,32,23
C,1996-01-10,279958,31,29
C,1996-01-11,350731,34,28
C,1996-01-12,319937.1003417969,57,48
C,1996-01-13,402039,38,29
C,1996-01-14,207204,32,29
C,1996-01-15,161856,23,23
C,1996-01-16,103200,21,18
C,1996-01-17,126700,14,13
C,1996-01-18,124661,21,19
C,1996-01-19,105559,15,13
C,1996-01-20,105388,20,20
C,1996-01-21,102342,16,14
C,1996-01-22,179156,21,19
C,1996-01-23,110015,19,18
C,1996-01-24,118010,12,11
C,1996-01-25,84168,17,16
C,1996-01-26,185884,22,19
C,1996-01-27,99677,15,12
C,1996-01-28,161184,19,17
C,1996-01-29,113320,17,17
C,1996-01-30,111367,13,12
C,1996-01-31,190724.60009223223,251,121
C,1996-02-01,156090,13,12
C,1996-02-02,136240,8,7
C,1996-02-03,281493,16,13
C,1996-02-04,105729,11,11
C,1996-02-05,353242,22,18
C,1996-02-06,189822,17,17
C,1996-02-07,302653,21,18
C,1996-02-08,193472,14,13
C,1996-02-09,237714,21,19
C,1996-02-10,239214,25,24
C,1996-02-11,317476,20,20
C,1996-02-12,301991.9001464844,45,40
C,1996-02-13,251281,23,22
C,1996-02-14,235474,21,21
C,1996-02-15,88402,10,10
C,1996-02-16,98325,5,4
C,1996-02-17,31300,7,6
C,1996-02-18,62385,7,7
C,1996-02-19,133759,11,10
C,1996-02-20,36400,5,5
C,1996-02-21,239020,15,13
C,1996-02-22,49903,5,5
C,1996-02-23,122157,4,3
C,1996-02-24,98808,9,8
C,1996-02-25,110622,10,10
C,1996-02-26,180330,12,11
C,1996-02-27,112662,9,8
C,1996-02-28,193879,8,6
C,1996-02-29,150026.70005846024,268,131
C,1996-03-01,138651,9,9
C,1996-03-02,120094,11,11
C,1996-03-03,91610,7,7
C,1996-03-04,84020,9,9
C,1996-03-05,167547,16,16
C,1996-03-06,169719,20,20
C,1996-03-07,604358,33,29
C,1996-03-08,370793,22,22
C,1996-03-09,373559,29,26
C,1996-03-10,255289,23,19
C,1996-03-11,329660,22,21
C,1996-03-12,294444.30029296875,53,49
C,1996-03-13,280537,32,30
C,1996-03-14,206958,23,21
C,1996-03-15,99294,9,9
C,1996-03-16,183811,13,12
C,1996-03-17,22064,4,4
C,1996-03-18,118875,12,11
C,1996-03-19,26726,6,6
C,1996-03-20,140507,10,9
C,1996-03-21,128943,10,9
C,1996-03-22,134256,14,14
C,1996-03-23,135253,7,7
C,1996-03-24,185187,8,6
C,1996-03-25,72313,5,4
C,1996-03-26,108580,10,10
C,1996-03-27,46145,8,7
C,1996-03-28,156713,10,9
C,1996-03-29,188449,10,9
C,1996-03-30,94999,9,9
C,1996-03-31,270877.2000350952,284,139
C,1996-04-01,53739,10,10
C,1996-04-02,15620,4,4
C,1996-04-03,170053,11,10
C,1996-04-04,100073,13,13
C,1996-04-05,156504,19,19
C,1996-04-06,309046,24,22
C,1996-04-07,376168,36,35
C,1996-04-08,426564,25,25
C,1996-04-09,188641,20,20
C,1996-04-10,199657,23,22
C,1996-04-11,223057,20,20
C,1996-04-12,418737.8005371094,60,53
C,1996-04-13,354713,25,24
C,1996-04-14,260268,23,23
C,1996-04-15,110464,12,12
C,1996-04-16,97285,8,7
C,1996-04-17,148090,11,11
C,1996-04-18,139490,10,9
C,1996-04-19,32495,5,5
C,1996-04-20,224452,15,13
C,1996-04-21,83796,9,9
C,1996-04-22,110542,7,7
C,1996-04-23,137772,9,9
C,1996-04-24,62979,7,7
C,1996-04-25,241330,16,16
C,1996-04-26,195362,15,15
C,1996-04-27,73053,10,10
C,1996-04-28,157294,7,6
C,1996-04-29,167580,13,12
C,1996-04-30,92869.49993276596,297,155
C,1996-05-01,84865,8,8
C,1996-05-02,291358,13,10
C,1996-05-03,313051,17,13
C,1996-05-04,261041,15,13
C,1996-05-05,265603,26,24
C,1996-05-06,265574,20,19
C,1996-05-07,331748,29,27
C,1996-05-08,492494,25,22
C,1996-05-09,311409,27,25
C,1996-05-10,223857,21,20
C,1996-05-11,253205,24,24
C,1996-05-12,444895.3005371094,66,60
C,1996-05-13,182258,20,20
C,1996-05-14,285712,28,26
C,1996-05-15,102701,12,12
C,1996-05-16,59857,7,7
C,1996-05-17,115093,12,11
C,1996-05-18,64238,7,7
C,1996-05-19,71087,9,9
C,1996-05-20,204587,14,13
C,1996-05-21,142087,12,12
C,1996-05-22,228884,9,7
C,1996-05-23,237921,8,7
C,1996-05-24,106794,12,12
C,1996-05-25,247602,16,15
C,1996-05-26,267715,15,13
C,1996-05-27,88031,9,9
C,1996-05-28,102441,7,7
C,1996-05-29,126591,10,10
C,1996-05-30,326359,18,15
C,1996-05-31,343896.8000860214,328,169
C,1996-06-01,239234,8,7
C,1996-06-02,253079,14,12
C,1996-06-03,231892,17,16
C,1996-06-04,108167,9,8
C,1996-06-05,436502.5,25,22
C,1996-06-06,292197,27,26
C,1996-06-07,749938.5,35,32
C,1996-06-08,547580,29,24
C,1996-06-09,336914,26,26
C,1996-06-10,328581,24,23
C,1996-06-11,510723,28,24
C,1996-06-12,586278.1000976562,67,57
C,1996-06-13,452672,30,27
C,1996-06-14,473730,33,29
C,1996-06-15,154358,9,7
C,1996-06-16,144721,11,11
C,1996-06-17,90779,11,11
C,1996-06-18,204852,13,12
C,1996-06-19,127824,10,10
C,1996-06-20,196655,17,16
C,1996-06-21,149585,10,10
C,1996-06-22,279411,13,11
C,1996-06-23,224813,15,14
C,1996-06-24,321950,18,16
C,1996-06-25,278213,18,18
C,1996-06-26,183254,11,11
C,1996-06-27,197864,10,10
C,1996-06-28,227231,14,13
C,1996-06-29,198952,12,12
C,1996-06-30,294699.2999687195,356,184
C,1996-07-01,146866,9,7
C,1996-07-02,75566,13,13
C,1996-07-03,175900,11,11
C,1996-07-04,283475,17,15
C,1996-07-05,387947,31,27
C,1996-07-06,231868,27,26
C,1996-07-07,548429,35,32
C,1996-07-08,664375,39,34
C,1996-07-09,386723,27,26
C,1996-07-10,449237,31,27
C,1996-07-11,373315,31,29
C,1996-07-12,507672.30029296875,72,65
C,1996-07-13,335457,29,27
C,1996-07-14,369142,27,25
C,1996-07-15,112274,8,7
C,1996-07-16,156398,17,16
C,1996-07-17,201471,14,14
C,1996-07-18,182164,19,16
C,1996-07-19,178286,12,12
C,1996-07-20,124143,14,13
C,1996-07-21,170065,12,10
C,1996-07-22,153717,9,7
C,1996-07-23,59346,9,8
C,1996-07-24,349466,19,18
C,1996-07-25,265904,17,15
C,1996-07-26,159332,14,14
C,1996-07-27,135523,13,13
C,1996-07-28,196614,14,14
C,1996-07-29,213056,13,11
C,1996-07-30,135384,16,15
C,1996-07-31,273462.00001335144,371,198
C,1996-08-01,256409,15,13
C,1996-08-02,257470,18,16
C,1996-08-03,173522,9,8
C,1996-08-04,233814,16,15
C,1996-08-05,505518,42,39
C,1996-08-06,304807,33,31
C,1996-08-07,558330,44,40
C,1996-08-08,662088,39,34
C,1996-08-09,350729,30,30
C,1996-08-10,320859,33,30
C,1996-08-11,344468,25,24
C,1996-08-12,460641.3005371094,71,64
C,1996-08-13,320266,31,30
C,1996-08-14,313805,33,32
C,1996-08-15,200427,18,18
C,1996-08-16,210046,18,18
C,1996-08-17,180953,16,16
C,1996-08-18,137632,13,12
C,1996-08-19,153991,19,19
C,1996-08-20,171502,8,7
C,1996-08-21,300661,16,13
C,1996-08-22,172863,13,13
C,1996-08-23,472865,18,16
C,1996-08-24,195292,16,15
C,1996-08-25,254166,14,13
C,1996-08-26,193883,14,13
C,1996-08-27,299113,19,18
C,1996-08-28,180901,13,12
C,1996-08-29,55808,8,8
C,1996-08-30,110798,11,10
C,1996-08-31,484878.900138855,421,216
C,1996-09-01,201163,15,15
C,1996-09-02,229610,16,15
C,1996-09-03,177926,14,14
C,1996-09-04,232550,21,20
C,1996-09-05,448404,43,38
C,1996-09-06,319307,39,39
C,1996-09-07,673656,42,39
C,1996-09-08,446028,25,24
C,1996-09-09,438754,37,34
C,1996-09-10,310252,32,30
C,1996-09-11,343029,27,26
C,1996-09-12,544139.4997558594,82,66
C,1996-09-13,443073,36,35
C,1996-09-14,504315,40,36
C,1996-09-15,271759,18,16
C,1996-09-16,285907,15,13
C,1996-09-17,465626,23,18
C,1996-09-18,316407,22,21
C,1996-09-19,163743,16,16
C,1996-09-20,102840,12,12
C,1996-09-21,55402,6,6
C,1996-09-22,188556,16,16
C,1996-09-23,147255,13,13
C,1996-09-24,133505,8,7
C,1996-09-25,43589,8,8
C,1996-09-26,250829,16,14
C,1996-09-27,160607,16,15
C,1996-09-28,291599,18,17
C,1996-09-29,174614,10,9
C,1996-09-30,396282.9000620842,439,228
C,1996-10-01,117050,15,15
C,1996-10-02,310565,18,16
C,1996-10-03,247777,19,17
C,1996-10-04,467858,32,29
C,1996-10-05,620887,44,37
C,1996-10-06,340727,34,30
C,1996-10-07,651562,44,41
C,1996-10-08,530560,38,34
C,1996-10-09,347994,36,35
C,1996-10-10,359653,30,29
C,1996-10-11,441761,35,34
C,1996-10-12,711825.6997070312,94,85
C,1996-10-13,308282,37,34
C,1996-10-14,476753,38,36
C,1996-10-15,274044,16,12
C,1996-10-16,270844,17,17
C,1996-10-17,185320,16,15
C,1996-10-18,257987,19,19
C,1996-10-19,166815,17,16
C,1996-10-20,139454,12,11
C,1996-10-21,91835,12,12
C,1996-10-22,498859,29,28
C,1996-10-23,171952,14,14
C,1996-10-24,105339,12,12
C,1996-10-25,451057,23,19
C,1996-10-26,251683,16,14
C,1996-10-27,230934,17,16
C,1996-10-28,174487,17,17
C,1996-10-29,366293,18,16
C,1996-10-30,477453,26,22
C,1996-10-31,400030.9999423027,472,239
C,1996-11-01,195232,16,15
C,1996-11-02,345294,22,18
C,1996-11-03,202567,17,17
C,1996-11-04,200062,17,17
C,1996-11-05,638834,57,52
C,1996-11-06,418173,37,35
C,1996-11-07,700357,45,42
C,1996-11-08,496875,35,33
C,1996-11-09,551532,36,35
C,1996-11-10,476064,32,28
C,1996-11-11,382472,37,34
C,1996-11-12,520808.0007324219,96,87
C,1996-11-13,412364,37,32
C,1996-11-14,562260,40,34
C,1996-11-15,311496,18,16
C,1996-11-16,369765,21,18
C,1996-11-17,231239,18,17
C,1996-11-18,204130,16,16
C,1996-11-19,245094,16,15
C,1996-11-20,309356,20,19
C,1996-11-21,211484,22,21
C,1996-11-22,212789,18,18
C,1996-11-23,191201,13,13
C,1996-11-24,253988,19,16
C,1996-11-25,301540,19,19
C,1996-11-26,232472,14,14
C,1996-11-27,281572,22,20
C,1996-11-28,167629,11,11
C,1996-11-29,363735,28,25
C,1996-11-30,276715.40027332306,503,259
C,1996-12-01,201695,21,21
C,1996-12-02,284715,22,20
C,1996-12-03,221380,26,25
C,1996-12-04,310179,26,23
C,1996-12-05,808704,63,55
C,1996-12-06,500504,38,38
C,1996-12-07,1348413,64,54
C,1996-12-08,1079825,53,47
C,1996-12-09,719712.5,45,42
C,1996-12-10,544977,38,36
C,1996-12-11,689956,46,41
C,1996-12-12,852223.6999511719,119,101
C,1996-12-13,635893.5,48,41
C,1996-12-14,637630,43,40
C,1996-12-15,267634,21,20
C,1996-12-16,270049,26,26
C,1996-12-17,344637,26,24
C,1996-12-18,316230,28,26
C,1996-12-19,497238,36,30
C,1996-12-20,348620,25,24
C,1996-12-21,319735,23,22
C,1996-12-22,417928,29,27
C,1996-12-23,318572,20,19
C,1996-12-24,361684,24,21
C,1996-12-25,344482,26,25
C,1996-12-26,453382,26,22
C,1996-12-27,316767,22,19
C,1996-12-28,298729,24,24
C,1996-12-29,535156,23,20
C,1996-12-30,530164,34,26
C,1996-12-31,196193.00009727478,526,275
C,1997-01-01,468106,45,35
C,1997-01-02,409032,53,46
C,1997-01-03,374355,46,44
C,1997-01-04,434522,52,45
C,1997-01-05,699181,77,68
C,1997-01-06,549620,53,48
C,1997-01-07,894139,92,78
C,1997-01-08,773585,77,66
C,1997-01-09,731072,72,61
C,1997-01-10,731164,81,69
C,1997-01-11,793386,73,62
C,1997-01-12,943714.9001464844,146,120
C,1997-01-13,628587,77,63
C,1997-01-14,622184,62,55
C,1997-01-15,282294,38,36
C,1997-01-16,232098,37,36
C,1997-01-17,294931,41,39
C,1997-01-18,417906,50,43
C,1997-01-19,349626,50,40
C,1997-01-20,473598,55,46
C,1997-01-21,243679,37,34
C,1997-01-22,385066,55,50
C,1997-01-23,558245,54,49
C,1997-01-24,619497,48,40
C,1997-01-25,254213,42,39
C,1997-01-26,237665,41,37
C,1997-01-27,293409,39,36
C,1997-01-28,323761,40,35
C,1997-01-29,421139,41,36
C,1997-01-30,357421,41,34
C,1997-01-31,292044.7000799179,574,295
C,1997-02-01,174935,20,20
C,1997-02-02,236812,26,24
C,1997-02-03,197954,21,20
C,1997-02-04,323249,25,24
C,1997-02-05,553162,52,49
C,1997-02-06,428321,45,42
C,1997-02-07,892144,55,47
C,1997-02-08,762402,49,46
C,1997-02-09,496395,43,39
C,1997-02-10,307952,33,31
C,1997-02-11,548534,42,39
C,1997-02-12,755649.3005371094,113,94
C,1997-02-13,495968,47,44
C,1997-02-14,529391,44,41
C,1997-02-15,262635,23,22
C,1997-02-16,300556,16,14
C,1997-02-17,224348,18,17
C,1997-02-18,244893,19,16
C,1997-02-19,218970,19,19
C,1997-02-20,118145,21,21
C,1997-02-21,237410,24,23
C,1997-02-22,352193,19,18
C,1997-02-23,421055,23,20
C,1997-02-24,205671,18,17
C,1997-02-25,178804,12,11
C,1997-02-26,258830,19,18
C,1997-02-27,516554,24,22
C,1997-02-28,331985.30001306534,594,304
C,1997-03-01,258390,19,19
C,1997-03-02,411965,29,28
C,1997-03-03,362381,28,27
C,1997-03-04,435551,31,28
C,1997-03-05,650606,61,53
C,1997-03-06,497419,40,37
C,1997-03-07,829461,57,51
C,1997-03-08,505514,52,49
C,1997-03-09,625108,50,46
C,1997-03-10,599560,45,42
C,1997-03-11,636429,50,44
C,1997-03-12,700606.1008300781,128,113
C,1997-03-13,636011,56,53
C,1997-03-14,486211,49,47
C,1997-03-15,203182,18,17
C,1997-03-16,198695,14,14
C,1997-03-17,379185,26,24
C,1997-03-18,379881,29,27
C,1997-03-19,254128,24,23
C,1997-03-20,180286,13,12
C,1997-03-21,467343,33,29
C,1997-03-22,205318,22,22
C,1997-03-23,150574,13,13
C,1997-03-24,353937,20,19
C,1997-03-25,351840,23,22
C,1997-03-26,151163,16,16
C,1997-03-27,226810,17,17
C,1997-03-28,181569,17,16
C,1997-03-29,717060,30,24
C,1997-03-30,413198,22,21
C,1997-03-31,339199.70009326935,627,314
C,1997-04-01,415235,23,20
C,1997-04-02,310369,30,27
C,1997-04-03,365130,29,28
C,1997-04-04,401891,32,29
C,1997-04-05,561296,53,45
C,1997-04-06,760450,51,47
C,1997-04-07,923209,62,59
C,1997-04-08,513347,53,49
C,1997-04-09,641635,51,48
C,1997-04-10,587636,53,50
C,1997-04-11,642675,45,40
C,1997-04-12,809614.9006347656,136,116
C,1997-04-13,476404,48,47
C,1997-04-14,641406,50,43
C,1997-04-15,298663,21,21
C,1997-04-16,310838,25,23
C,1997-04-17,318689,19,18
C,1997-04-18,205784,22,21
C,1997-04-19,313388,24,24
C,1997-04-20,394388,26,24
C,1997-04-21,253697,26,26
C,1997-04-22,349507,22,21
C,1997-04-23,341184,26,24
C,1997-04-24,364879,25,24
C,1997-04-25,517402,28,24
C,1997-04-26,168449,17,16
C,1997-04-27,349581,20,19
C,1997-04-28,555922,26,20
C,1997-04-29,362156,21,20
C,1997-04-30,344647.20003700256,650,325
C,1997-05-01,358238,21,20
C,1997-05-02,467694,34,30
C,1997-05-03,357282,27,26
C,1997-05-04,275999,30,28
C,1997-05-05,572355,54,51
C,1997-05-06,769558,58,50
C,1997-05-07,714175,70,62
C,1997-05-08,672122,55,51
C,1997-05-09,914320,60,53
C,1997-05-10,544913,49,45
C,1997-05-11,713677,61,54
C,1997-05-12,721267.6005859375,128,118
C,1997-05-13,784631,68,61
C,1997-05-14,428655,45,42
C,1997-05-15,259244,22,22
C,1997-05-16,436171,31,29
C,1997-05-17,229240,18,18
C,1997-05-18,158886,17,16
C,1997-05-19,215419,16,15
C,1997-05-20,305769,30,29
C,1997-05-21,323672,29,28
C,1997-05-22,186229,18,18
C,1997-05-23,288475,21,20
C,1997-05-24,180951,19,19
C,1997-05-25,366752,28,25
C,1997-05-26,310646,21,21
C,1997-05-27,323070,20,19
C,1997-05-28,284675,20,19
C,1997-05-29,434382,24,22
C,1997-05-30,212456,17,16
C,1997-05-31,341316.20009994507,686,335
C,1997-06-01,551899,39,36
C,1997-06-02,368310,34,32
C,1997-06-03,367294,28,26
C,1997-06-04,438700,30,27
C,1997-06-05,963587.5,68,61
C,1997-06-06,863416,55,52
C,1997-06-07,1240423,78,68
C,1997-06-08,939205,58,54
C,1997-06-09,808984,57,53
C,1997-06-10,1138723,60,56
C,1997-06-11,1003795,59,51
C,1997-06-12,979004.9013671875,147,132
C,1997-06-13,892594.5,69,60
C,1997-06-14,1070826,61,57
C,1997-06-15,529179,37,35
C,1997-06-16,238964,23,22
C,1997-06-17,427219,29,26
C,1997-06-18,350614,25,23
C,1997-06-19,430893,33,31
C,1997-06-20,332428,29,28
C,1997-06-21,356141,31,30
C,1997-06-22,504269,26,24
C,1997-06-23,335941,29,28
C,1997-06-24,226725,21,18
C,1997-06-25,232896,21,21
C,1997-06-26,465788,24,24
C,1997-06-27,376339,23,22
C,1997-06-28,552444,31,30
C,1997-06-29,452430,26,25
C,1997-06-30,600433.00020504,719,346
C,1997-07-01,438787,27,24
C,1997-07-02,525644,36,34
C,1997-07-03,304520,28,28
C,1997-07-04,337994,23,22
C,1997-07-05,781312,66,63
C,1997-07-06,727692,66,58
C,1997-07-07,993282,67,59
C,1997-07-08,658976,52,49
C,1997-07-09,517874,56,54
C,1997-07-10,771747,58,53
C,1997-07-11,653605,56,52
C,1997-07-12,958309.0007324219,157,140
C,1997-07-13,781643,69,65
C,1997-07-14,586712,54,49
C,1997-07-15,386728,30,29
C,1997-07-16,329979,29,28
C,1997-07-17,422765,24,21
C,1997-07-18,224563,24,24
C,1997-07-19,331603,28,27
C,1997-07-20,204966,30,29
C,1997-07-21,155640,23,22
C,1997-07-22,323510,22,21
C,1997-07-23,402866,30,28
C,1997-07-24,217558,18,18
C,1997-07-25,426623,25,24
C,1997-07-26,199616,17,15
C,1997-07-27,470361,24,23
C,1997-07-28,445546,27,26
C,1997-07-29,264902,17,16
C,1997-07-30,263616,18,17
C,1997-07-31,526872.1000038385,742,358
C,1997-08-01,313579,33,29
C,1997-08-02,303704,29,28
C,1997-08-03,403917,27,25
C,1997-08-04,202362,19,18
C,1997-08-05,813518,70,63
C,1997-08-06,544864,53,48
C,1997-08-07,991586,70,65
C,1997-08-08,789771,66,60
C,1997-08-09,488936,48,42
C,1997-08-10,558141,53,51
C,1997-08-11,595006,57,48
C,1997-08-12,973923.8999023438,168,155
C,1997-08-13,669395,63,57
C,1997-08-14,879041,73,69
C,1997-08-15,300583,22,21
C,1997-08-16,291079,20,19
C,1997-08-17,500734,29,28
C,1997-08-18,334359,30,30
C,1997-08-19,462012,37,33
C,1997-08-20,359243,24,24
C,1997-08-21,288479,21,20
C,1997-08-22,370839,25,23
C,1997-08-23,471882,27,23
C,1997-08-24,301974,19,18
C,1997-08-25,252027,20,19
C,1997-08-26,366525,28,27
C,1997-08-27,239015,19,19
C,1997-08-28,292539,24,24
C,1997-08-29,342203,27,27
C,1997-08-30,592576,37,34
C,1997-08-31,338021.900100708,761,368
C,1997-09-01,375685,33,32
C,1997-09-02,214304,22,22
C,1997-09-03,190466,21,20
C,1997-09-04,524943,35,35
C,1997-09-05,931783,71,64
C,1997-09-06,591960,51,49
C,1997-09-07,810983,74,70
C,1997-09-08,722101,60,56
C,1997-09-09,617342,60,52
C,1997-09-10,547013,49,47
C,1997-09-11,699789,57,52
C,1997-09-12,1003384.6008300781,176,152
C,1997-09-13,697446,71,61
C,1997-09-14,663813,57,51
C,1997-09-15,233813,22,21
C,1997-09-16,248346,22,21
C,1997-09-17,573178,40,38
C,1997-09-18,419132,30,29
C,1997-09-19,398842,26,24
C,1997-09-20,335839,22,21
C,1997-09-21,382681,27,27
C,1997-09-22,404705,24,21
C,1997-09-23,377468,24,22
C,1997-09-24,230961,20,18
C,1997-09-25,365083,25,22
C,1997-09-26,287968,21,18
C,1997-09-27,486425,29,26
C,1997-09-28,438715,28,27
C,1997-09-29,438222,27,25
C,1997-09-30,582536.6000070572,793,382
C,1997-10-01,249134,28,28
C,1997-10-02,518784,34,30
C,1997-10-03,295485,26,24
C,1997-10-04,585288,45,41
C,1997-10-05,797136,74,70
C,1997-10-06,751557,57,55
C,1997-10-07,891799,76,71
C,1997-10-08,801296,62,55
C,1997-10-09,643495,54,47
C,1997-10-10,636308,64,60
C,1997-10-11,852670,57,52
C,1997-10-12,884825.0002441406,175,162
C,1997-10-13,676671,72,66
C,1997-10-14,669394,60,56
C,1997-10-15,398353,28,26
C,1997-10-16,443367,25,22
C,1997-10-17,422019,30,30
C,1997-10-18,454707,37,33
C,1997-10-19,285397,23,21
C,1997-10-20,311720,24,24
C,1997-10-21,486127,31,29
C,1997-10-22,362825,23,22
C,1997-10-23,294583,22,22
C,1997-10-24,376737,20,19
C,1997-10-25,450319,28,25
C,1997-10-26,382975,31,29
C,1997-10-27,326231,22,22
C,1997-10-28,341985,28,28
C,1997-10-29,450095,30,26
C,1997-10-30,410097,26,26
C,1997-10-31,494842.10025024414,818,390
C,1997-11-01,326901,21,20
C,1997-11-02,350246,24,22
C,1997-11-03,360099,32,32
C,1997-11-04,521793,36,33
C,1997-11-05,805318,69,63
C,1997-11-06,685643,60,54
C,1997-11-07,977465,74,68
C,1997-11-08,1054167,79,73
C,1997-11-09,673958,57,53
C,1997-11-10,821631,72,60
C,1997-11-11,650284,53,51
